timestamp,elapsed_s,cpu_usec,cpu_percent,mem_bytes,mem_mb
2026-07-02T10:39:05.963292+00:00,2830,87138552,1.88,87187456,83.15
2026-07-02T10:39:15.964049+00:00,2840,87320249,1.82,86859776,82.84
2026-07-02T10:39:25.964870+00:00,2850,87454090,1.34,86859776,82.84
2026-07-02T10:39:35.965691+00:00,2860,87632105,1.78,87162880,83.12
2026-07-02T10:39:45.966483+00:00,2870,87806350,1.74,87093248,83.06
2026-07-02T10:39:55.967289+00:00,2880,87980793,1.74,86896640,82.87
2026-07-02T10:40:05.968069+00:00,2890,88164997,1.84,87216128,83.18
2026-07-02T10:40:15.968872+00:00,2900,88341797,1.77,87199744,83.16
2026-07-02T10:40:25.969679+00:00,2910,88459653,1.18,87068672,83.04
2026-07-02T10:40:35.970592+00:00,2920,88631520,1.72,86589440,82.58
2026-07-02T10:40:45.971377+00:00,2930,88808239,1.77,86999040,82.97
2026-07-02T10:40:55.972146+00:00,2940,88928448,1.20,86675456,82.66
2026-07-02T10:41:05.972946+00:00,2950,89220665,2.92,87076864,83.04
2026-07-02T10:41:15.973719+00:00,2960,89397375,1.77,86888448,82.86
2026-07-02T10:41:25.974516+00:00,2970,89520382,1.23,87175168,83.14
2026-07-02T10:41:35.975324+00:00,2980,89694658,1.74,86892544,82.87
2026-07-02T10:41:45.976093+00:00,2990,89875619,1.81,86982656,82.95
2026-07-02T10:41:55.977018+00:00,3000,90000500,1.25,87048192,83.02
2026-07-02T10:42:05.977904+00:00,3010,90261813,2.61,86933504,82.91
2026-07-02T10:42:15.978693+00:00,3020,90438034,1.76,87113728,83.08
2026-07-02T10:42:25.979503+00:00,3030,90563506,1.25,87244800,83.20
2026-07-02T10:42:35.980262+00:00,3040,90742472,1.79,87040000,83.01
2026-07-02T10:42:45.981014+00:00,3050,90973670,2.31,87269376,83.23
2026-07-02T10:42:55.981822+00:00,3060,91110549,1.37,87265280,83.22
2026-07-02T10:43:05.982616+00:00,3070,91348300,2.38,87195648,83.16
